Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-05,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,35,12,,0,2021-12-05,2021-12-05
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-05,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,92,32,,0,2021-12-05,2021-12-05
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-04,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,40,4,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-04,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,79,20,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,21,8,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-04,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,55,16,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-04,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,32,12,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-04,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,20,4,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,41,16,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-04,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,7,,,,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,39,16,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,100,44,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,Rio Grande do Norte,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,2,,,,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,3,,,,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,10,,,,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-04,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,41,16,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-04,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,3,3,,0,2021-12-04,2021-12-04
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-03,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,65,12,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-03,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,97,40,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-03,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,54,4,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-03,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,11,,,,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-03,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,21,8,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-03,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,14,4,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-03,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,29,16,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,98,40,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Rio Grande do Norte,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,4,,,,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,59,20,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,17,,,,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,17,8,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Goiás,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,1,1,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,42,24,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,2,2,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-03,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,56,8,,0,2021-12-03,2021-12-03
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,73,20,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,Goiás,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,2,2,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,64,24,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,29,4,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,13,12,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,55,,,,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,14,8,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,47,16,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,58,8,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,89,44,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,28,12,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,62,40,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Pará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,1,,,,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,16,8,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Rio Grande do Norte,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,1,,,,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-02,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,13,12,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Piauí,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,2,2,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Goiás,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,3,3,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-02,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,1,1,,0,2021-12-02,2021-12-02
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,415,176,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,734,364,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,369,216,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,148,56,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Piauí,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,15,8,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,104,76,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Rio Grande do Norte,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,19,4,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Pará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,4,4,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Maranhão,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,6,,,,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Rio Grande do Sul,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,1,,,,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,68,28,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Goiás,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,1,1,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,824,312,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Pará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,2,2,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Sergipe,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,796,264,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Paraíba,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,436,240,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Bahia,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,913,428,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Pernambuco,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,430,176,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Ceará,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,66,24,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,São Paulo (state),completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,49,20,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Alagoas,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,81,40,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Rio Grande do Norte,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,8,4,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Piauí,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,39,12,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-12-01,Maranhão,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,6,6,,0,2021-12-01,2021-12-01
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-12-01,Goiás,completed,adset,Traffic||Branding geral||Novembro,,,0,0,0.00,,0,,0,0,,,,6,,,,2021-12-01,2021-12-01
